tiger,jaguar,0.9333333333333333
tiger,feline,0.9285714285714286
tiger,carnivore,0.8888888888888888
tiger,mammal,0.8
tiger,animal,0.8
tiger,organism,0.8571428571428571
tiger,fauna,0.8
tiger,zoo,0.5333333333333333
psychology,psychiatry,0.7272727272727273
psychology,anxiety,0.25
psychology,fear,0.25
psychology,depression,0.35294117647058826
psychology,clinic,0.23529411764705882
psychology,doctor,0.3333333333333333
psychology,Freud,0.09523809523809523
psychology,mind,0.5882352941176471
psychology,health,0.26666666666666666
psychology,science,0.9411764705882353
psychology,discipline,0.875
psychology,cognition,0.6153846153846154
planet,star,0.8571428571428571
planet,constellation,0.7692307692307693
planet,moon,0.8
planet,sun,0.8
planet,galaxy,0.631578947368421
planet,space,0.5333333333333333
planet,astronomer,0.631578947368421
precedent,example,0.9230769230769231
precedent,information,0.8333333333333334
precedent,cognition,0.7272727272727273
precedent,law,0.9090909090909091
precedent,collection,0.8
precedent,group,0.6666666666666666
precedent,antecedent,0.6153846153846154
cup,coffee,0.7619047619047619
cup,tableware,0.8888888888888888
cup,article,0.75
cup,artifact,0.7692307692307693
cup,object,0.5454545454545454
cup,entity,0.2857142857142857
cup,drink,0.8
cup,food,0.6666666666666666
cup,substance,0.5714285714285714
cup,liquid,0.7368421052631579
jaguar,cat,0.9655172413793104
jaguar,car,0.3333333333333333
energy,secretary,0.2857142857142857
secretary,senate,0.13333333333333333
energy,laboratory,0.3076923076923077
computer,laboratory,0.42857142857142855
weapon,secret,0.2857142857142857
FBI,fingerprint,0.25
FBI,investigation,0.2222222222222222
investigation,effort,0.8235294117647058
Mars,water,0.5
Mars,scientist,0.47058823529411764
news,report,0.9230769230769231
canyon,landscape,0.35294117647058826
image,surface,0.7142857142857143
discovery,space,0.4
water,seepage,0.25
sign,recess,0.75
Wednesday,news,0.26666666666666666
mile,kilometer,0.8
computer,news,0.16666666666666666
territory,surface,0.6153846153846154
atmosphere,landscape,0.5
president,medal,0.23529411764705882
war,troops,0.3076923076923077
record,number,0.9090909090909091
skin,eye,0.6666666666666666
Japanese,American,0.631578947368421
theater,history,0.5
volunteer,motto,0.15384615384615385
prejudice,recognition,0.6666666666666666
decoration,valor,0.26666666666666666
century,year,0.8333333333333334
century,nation,0.36363636363636365
delay,racism,0.625
delay,news,0.5333333333333333
minister,party,0.631578947368421
peace,plan,0.3076923076923077
minority,peace,0.6153846153846154
attempt,peace,0.3076923076923077
government,crisis,0.5714285714285714
deployment,departure,0.7142857142857143
deployment,withdrawal,0.7777777777777778
energy,crisis,0.625
announcement,news,0.6666666666666666
announcement,effort,0.3076923076923077
stroke,hospital,0.4
disability,death,0.5333333333333333
victim,emergency,0.4444444444444444
treatment,recovery,0.7692307692307693
journal,association,0.4
doctor,personnel,0.26666666666666666
doctor,liability,0.26666666666666666
liability,insurance,0.625
school,center,0.875
reason,hypertension,0.5555555555555556
reason,criterion,0.5333333333333333
hundred,percent,0.25
Harvard,Yale,0.9166666666666666
hospital,infrastructure,0.26666666666666666
death,row,0.5
death,inmate,0.2857142857142857
lawyer,evidence,0.16666666666666666
life,death,0.8571428571428571
life,term,0.8571428571428571
word,similarity,0.45454545454545453
board,recommendation,0.26666666666666666
governor,interview,0.13333333333333333
OPEC,country,0.625
peace,atmosphere,0.7142857142857143
peace,insurance,0.8235294117647058
territory,kilometer,0.25
travel,activity,0.6666666666666666
competition,price,0.5454545454545454
consumer,confidence,0.15384615384615385
consumer,energy,0.3076923076923077
problem,airport,0.13333333333333333
car,flight,0.5882352941176471
credit,card,0.6153846153846154
credit,information,0.7272727272727273
hotel,reservation,0.375
grocery,money,0.13333333333333333
registration,arrangement,0.6666666666666666
arrangement,accommodation,0.6666666666666666
month,hotel,0.15384615384615385
type,kind,0.9473684210526315
arrival,hotel,0.47058823529411764
bed,closet,0.8421052631578947
closet,clothes,0.5882352941176471
situation,conclusion,0.625
situation,isolation,0.7272727272727273
impartiality,interest,0.4
direction,combination,0.6666666666666666
street,place,0.6153846153846154
street,avenue,0.9473684210526315
street,block,0.6666666666666666
street,children,0.47058823529411764
listing,proximity,0.3157894736842105
listing,category,0.375
cell,phone,0.9
production,hike,0.5882352941176471
benchmark,index,0.7692307692307693
media,trading,0.625
media,gain,0.5
dividend,payment,0.8888888888888888
dividend,calculation,0.2857142857142857
calculation,computation,1.0
currency,market,0.3076923076923077
OPEC,oil,0.23529411764705882
oil,stock,0.5714285714285714
announcement,production,0.5
announcement,warning,0.6153846153846154
profit,warning,0.2857142857142857
profit,loss,0.7058823529411765
dollar,yen,0.8
dollar,buck,1.0
dollar,profit,0.3076923076923077
dollar,loss,0.3333333333333333
computer,software,0.14285714285714285
network,hardware,0.8
phone,equipment,0.875
equipment,maker,0.5
luxury,car,0.125
five,month,0.46153846153846156
report,gain,0.4
investor,earning,-100
liquid,water,0.9333333333333333
baseball,season,0.2222222222222222
game,victory,0.5714285714285714
game,team,0.3076923076923077
marathon,sprint,0.5
game,series,0.8571428571428571
game,defeat,0.5714285714285714
seven,series,0.375
seafood,sea,0.36363636363636365
seafood,food,0.9090909090909091
seafood,lobster,0.8571428571428571
lobster,food,0.7692307692307693
lobster,wine,0.375
food,preparation,0.5714285714285714
video,archive,0.5555555555555556
start,year,0.5454545454545454
start,match,0.5714285714285714
game,round,0.8888888888888888
boxing,round,0.7272727272727273
championship,tournament,0.8571428571428571
fighting,defeating,0.5
line,insurance,0.7142857142857143
day,summer,0.7692307692307693
summer,drought,0.7692307692307693
summer,nature,0.3333333333333333
day,dawn,0.8333333333333334
nature,environment,0.5454545454545454
environment,ecology,0.9230769230769231
nature,man,0.6666666666666666
man,woman,0.7058823529411765
man,governor,0.6666666666666666
murder,manslaughter,0.9166666666666666
soap,opera,0.23529411764705882
opera,performance,0.3076923076923077
life,lesson,0.42857142857142855
focus,life,0.5333333333333333
production,crew,0.36363636363636365
television,film,0.7777777777777778
lover,quarrel,0.4
viewer,serial,0.5
possibility,girl,0.16666666666666666
population,development,0.7272727272727273
morality,importance,0.6666666666666666
morality,marriage,0.5454545454545454
Mexico,Brazil,0.8
gender,equality,0.46153846153846156
change,attitude,0.5454545454545454
family,planning,0.3076923076923077
opera,industry,0.2857142857142857
sugar,approach,0.2857142857142857
practice,institution,0.8333333333333334
ministry,culture,0.5333333333333333
problem,challenge,0.6153846153846154
size,prominence,0.6153846153846154
country,citizen,0.42857142857142855
planet,people,0.2
development,issue,0.75
experience,music,0.6153846153846154
music,project,0.8
glass,metal,0.5454545454545454
aluminum,metal,0.9333333333333333
chance,credibility,0.5
exhibit,memorabilia,0.42857142857142855
concert,virtuoso,0.14285714285714285
rock,jazz,0.875
museum,theater,0.625
observation,architecture,0.7058823529411765
space,world,0.5714285714285714
preservation,world,0.5882352941176471
admission,ticket,0.5714285714285714
shower,thunderstorm,0.7
shower,flood,0.6363636363636364
weather,forecast,0.25
disaster,area,0.5
governor,office,0.5263157894736842
architecture,century,0.3076923076923077
