championship,tournament,6.733383345343649e-05
fighting,defeating,0.00013260309062676387
line,insurance,5.108832416924613e-05
day,summer,0.0017885590859778922
summer,drought,0.0005117707267144319
summer,nature,0.00014520066429303915
day,dawn,5.0649379972258785e-05
nature,environment,0.004652885483460266
environment,ecology,0.00028503382776727255
nature,man,0.00032698860702853405
man,woman,0.0030565241723707437
man,governor,0.00020361129718101634
murder,manslaughter,0.0011041806157568923
soap,opera,3.8965482213608776e-05
opera,performance,0.00010678949005696987
life,lesson,6.203929746356477e-05
focus,life,8.86585532109593e-05
production,crew,0.0002034168974449656
television,film,0.0002086430314333383
lover,quarrel,0
viewer,serial,0
possibility,girl,0
population,development,0.015068250310228683
morality,importance,0.0008732341491679793
morality,marriage,7.085603295085754e-05
Mexico,Brazil,0.00019713428995341405
gender,equality,0.00024993522554490714
change,attitude,0.00012107425985079518
family,planning,0.0031283504927519202
opera,industry,0
sugar,approach,5.003126979377746e-09
practice,institution,0.00010381344826133031
ministry,culture,0.00021068451702413094
problem,challenge,0.00011438258334530929
size,prominence,2.1025777603341695e-05
country,citizen,0.00020307153270512497
planet,people,5.4437581645639504e-05
development,issue,0.0003251056593392853
experience,music,0.0017027896319031302
music,project,6.13771574821974e-05
glass,metal,8.69393759798437e-05
aluminum,metal,0.0001347226668714065
chance,credibility,4.498762860457807e-09
exhibit,memorabilia,0.0001637870397849893
concert,virtuoso,7.588213033425166e-09
rock,jazz,0.0001847414862342415
museum,theater,0.00018349619697670633
observation,architecture,1.9607843175701654e-09
space,world,9.134544303952432e-05
preservation,world,4.740425252609969e-05
admission,ticket,5.520567619504954e-05
shower,thunderstorm,3.363081788989425e-05
shower,flood,0.00020616165650891004
weather,forecast,0.0002617507385110122
disaster,area,4.119595251656247e-05
governor,office,7.777601818646942e-05
architecture,century,0.00027018167407174653
